"","variable_prob","cs","tissues","GENE"
"3492",0.994707150685284,1,"Brain_Frontal_Cortex_BA9","RP11-454P21.1"
"3493",0.982678464171379,1,"Liver","RP11-567C20.2"
"3494",0.956696220701057,1,"Skin_Sun_Exposed_Lower_leg","RP11-324D17.1"
"3495",0.979997774081376,1,"Heart_Left_Ventricle","RP11-522D2.1"
"3496",0.999748309726865,1,"Heart_Atrial_Appendage","AC074212.3"
"3497",0.301432370915183,1,"Brain_Frontal_Cortex_BA9","ZNF192P2"
"3498",0.294177648228448,1,"Brain_Cerebellar_Hemisphere","ZNF192P2"
"3499",0.227367976132075,1,"Brain_Anterior_cingulate_cortex_BA24","ZNF192P2"
"3500",0.0858848800053882,1,"Brain_Cerebellum","ZNF192P2"
"3501",0.0744247852353616,1,"Brain_Cortex","ZNF192P2"
"3502",0.971223755586225,1,"Brain_Amygdala","DUSP12"
"3503",1,1,"Testis","RP11-10O22.1"
"3504",1,1,"Testis","CTD-2071N1.1"
"3505",1,1,"Testis","RP11-881M11.1"
"3506",1,1,"Testis","RP11-765K14.1"
"3507",1,1,"Testis","RP11-120A1.1"
"3508",1,1,"Testis","SOCS2P2"
"3509",1,1,"Testis","RP11-1081L13.3"
"3510",1,1,"Testis","RP11-1070N10.7"
"3511",1,1,"Testis","OR56A1"
"3512",1,1,"Testis","AC092570.3"
"3513",1,1,"Testis","RP11-540E16.2"
"3514",1,1,"Testis","OR8A2P"
"3515",1,1,"Testis","RP11-382N13.6"
"3516",1,1,"Testis","TRIM64DP"
"3517",1,1,"Testis","AC008694.3"
"3518",1,1,"Testis","RP11-532F6.2"
"3519",1,1,"Testis","RP11-618M23.1"
"3520",1,1,"Testis","IGLVIV-64"
"3521",1,1,"Testis","RP11-157B13.9"
"3522",1,1,"Testis","RP11-513O17.1"
"3523",1,1,"Testis","RP11-419L4.1"
"3524",1,1,"Testis","RP11-1109M24.11"
"3525",1,1,"Testis","AC007795.1"
"3526",1,1,"Testis","RP11-99H20.1"
"3527",1,1,"Testis","RP1-102K2.6"
"3528",1,1,"Testis","RP11-65L19.4"
"3529",1,1,"Testis","VRTN"
"3530",1,1,"Testis","RP11-21B23.1"
"3531",1,1,"Brain_Putamen_basal_ganglia","RP11-521O16.2"
"3532",0.992859824178049,2,"Brain_Hippocampus","RP11-521O16.2"
"3533",1,1,"Testis","BTF3L4P4"
"3534",1,1,"Testis","LINC00710"
"3535",0.579415457942034,1,"Lung","RP11-143J24.1"
"3536",0.420584542057966,1,"Testis","RP11-143J24.1"
"3537",1,1,"Testis","RP4-536B24.3"
"3538",1,1,"Testis","AC087073.1"
"3539",1,1,"Testis","RP11-160C18.4"
"3540",1,1,"Testis","EZR-AS1"
"3541",1,1,"Testis","ZNF385D-AS1"
"3542",1,1,"Testis","RP11-385M4.1"
"3543",1,1,"Testis","AC005786.3"
"3544",1,1,"Testis","RP11-284A20.1"
"3545",1,1,"Testis","RP11-307P5.2"
"3546",1,1,"Testis","C20orf78"
"3547",1,1,"Testis","RP11-185N2.1"
"3548",1,1,"Testis","RP11-372H2.1"
"3549",1,1,"Testis","RP11-41O4.3"
"3550",1,1,"Testis","RP11-259P1.1"
"3551",1,1,"Testis","OR8A1"
"3552",1,1,"Testis","VN1R6P"
"3553",1,1,"Testis","RP11-71G12.1"
"3554",1,1,"Testis","CTA-392C11.1"
"3555",1,1,"Testis","RP11-63E16.1"
"3556",1,1,"Testis","RP11-69L16.4"
"3557",1,1,"Testis","RP11-576E20.1"
"3558",1,1,"Testis","CTD-3145H4.1"
"3559",1,1,"Testis","RP11-354H21.2"
"3560",1,1,"Testis","RP11-160N1.9"
"3561",1,1,"Testis","LINC00690"
"3562",1,1,"Testis","RP11-711D18.2"
"3563",1,1,"Testis","OR6D1P"
"3564",1,1,"Testis","PCDH9-AS4"
"3565",1,1,"Testis","OR7E16P"
"3566",1,1,"Testis","CTB-73N10.1"
"3567",1,1,"Testis","CTD-2074D8.1"
"3568",1,1,"Testis","AC009365.3"
"3569",1,1,"Testis","AC007875.2"
"3570",1,1,"Testis","RP11-723G8.2"
"3571",1,1,"Testis","PAX4"
"3572",1,1,"Testis","AC005301.8"
"3573",1,1,"Testis","RP11-266E6.3"
"3574",1,1,"Testis","CTD-2001C12.1"
"3575",1,1,"Testis","RP5-859D4.3"
"3576",1,1,"Testis","MKRN9P"
"3577",1,1,"Testis","AC015922.6"
"3578",1,1,"Testis","CTB-175P5.1"
"3579",1,1,"Testis","CTB-23I7.1"
"3580",1,1,"Testis","RP11-702F3.4"
"3581",1,1,"Testis","AC013402.4"
"3582",1,1,"Testis","AC093822.1"
"3583",1,1,"Testis","RP11-364P22.2"
"3584",1,1,"Testis","RP11-58G13.1"
"3585",1,1,"Testis","RP11-178F10.2"
"3586",1,1,"Testis","AC019055.1"
"3587",1,1,"Testis","HTR2A-AS1"
"3588",1,1,"Testis","AC017074.1"
"3589",1,1,"Testis","PHKG1P1"
"3590",1,1,"Testis","RP11-179H18.7"
"3591",1,1,"Testis","RP11-98J9.1"
"3592",1,1,"Testis","FMO11P"
"3593",1,1,"Testis","RP11-1018J11.1"
"3594",1,1,"Testis","RP11-314N14.1"
"3595",1,1,"Testis","RP11-2N1.1"
"3596",1,1,"Testis","C4orf51"
"3597",1,1,"Testis","RP11-257I14.1"
"3598",1,1,"Testis","LINC00837"
"3599",1,1,"Testis","RP5-1044H5.1"
"3600",0.758161880488222,1,"Colon_Transverse","TCP10"
"3601",0.124747157491139,1,"Testis","TCP10"
"3602",0.11709096202064,1,"Small_Intestine_Terminal_Ileum","TCP10"
"3603",1,1,"Testis","RP5-1193P9.4"
"3604",1,1,"Testis","RP11-676F20.1"
"3605",1,1,"Testis","RP11-1103G16.1"
"3606",1,1,"Testis","PSG3"
"3607",1,1,"Testis","LINC00879"
"3608",1,1,"Testis","LINC00415"
"3609",1,1,"Testis","RP11-327O17.2"
"3610",1,1,"Testis","RP11-98J9.2"
"3611",1,1,"Testis","CTD-2194L12.2"
"3612",1,1,"Testis","RP11-400D2.3"
"3613",1,1,"Testis","RP11-547D24.3"
"3614",1,1,"Testis","CICP5"
"3615",1,1,"Testis","ZNF705G"
"3616",1,1,"Testis","RP11-94B19.1"
"3617",1,1,"Testis","RP11-685B13.2"
"3618",1,1,"Testis","RP11-1151B14.3"
"3619",1,1,"Testis","AP001465.5"
"3620",1,1,"Testis","FAM8A2P"
"3621",1,1,"Testis","RP11-562F9.1"
"3622",1,1,"Testis","CTD-2050N2.1"
"3623",1,1,"Testis","RP5-1051D14.1"
"3624",1,1,"Testis","LINC00687"
"3625",1,1,"Testis","ZNF716"
"3626",1,1,"Testis","ZNF733P"
"3627",1,1,"Testis","MARK2P6"
"3628",1,1,"Testis","PSG10P"
"3629",1,1,"Testis","AC093642.4"
"3630",1,1,"Testis","RP11-10C8.2"
"3631",1,1,"Testis","WDR52-AS1"
"3632",1,1,"Testis","CTD-2529O21.1"
"3633",1,1,"Testis","RP11-379P15.1"
"3634",1,1,"Testis","RP11-96D24.1"
"3635",1,1,"Testis","RPS16P5"
"3636",1,1,"Testis","RP11-19P22.5"
"3637",1,1,"Testis","AC007365.1"
"3638",1,1,"Testis","RP11-529P9.1"
"3639",1,1,"Testis","RP11-2I17.1"
"3640",1,1,"Testis","IL6STP1"
"3641",0.991369474545679,1,"Brain_Amygdala","C22orf42"
"3642",1,1,"Testis","RP11-945A11.2"
"3643",1,1,"Testis","TBC1D3P5"
"3644",1,1,"Testis","LINC00851"
"3645",1,1,"Testis","RP11-121L11.3"
"3646",1,1,"Testis","P4HA2-AS1"
"3647",1,1,"Testis","RP11-292B1.2"
"3648",1,1,"Testis","CTC-459F4.8"
"3649",1,1,"Testis","CTD-2296D1.3"
"3650",1,1,"Testis","PIWIL3"
"3651",1,1,"Testis","RP11-282K24.2"
"3652",1,1,"Testis","RP11-335I12.2"
"3653",1,1,"Testis","FECHP1"
"3654",1,1,"Testis","MESTP3"
"3655",1,1,"Testis","AC096655.2"
"3656",1,1,"Testis","AC103563.3"
"3657",1,1,"Testis","INSL6"
"3658",1,1,"Testis","ADAMTS20"
"3659",1,1,"Testis","CHEK2P2"
"3660",1,1,"Testis","OR1D3P"
"3661",1,1,"Testis","RP1-300I2.2"
"3662",1,1,"Testis","CTB-7E3.1"
"3663",1,1,"Testis","RP11-543H12.1"
"3664",1,1,"Testis","RP11-879F14.1"
"3665",1,1,"Testis","RP11-245A18.1"
"3666",1,1,"Testis","OR5H5P"
"3667",1,1,"Testis","AC104655.2"
"3668",1,1,"Testis","AF121898.1"
"3669",1,1,"Testis","CTD-3118D11.3"
"3670",1,1,"Testis","RP11-284G10.1"
"3671",1,1,"Testis","RP11-75N6.3"
"3672",1,1,"Testis","C20orf187"
"3673",1,1,"Testis","RP11-475D12.1"
"3674",1,1,"Testis","RP11-508N22.9"
"3675",1,1,"Testis","RP11-122C21.1"
"3676",1,1,"Testis","LINC00927"
"3677",1,1,"Testis","OR5AC2"
"3678",1,1,"Testis","RP11-474C8.3"
"3679",1,1,"Testis","RP11-672L10.3"
"3680",1,1,"Testis","RP11-180I22.2"
"3681",1,1,"Testis","RP11-129H15.4"
"3682",1,1,"Testis","C3orf22"
"3683",1,1,"Testis","NUPL1P1"
"3684",1,1,"Testis","RP11-628O18.1"
"3685",1,1,"Testis","PRAMEF12"
"3686",1,1,"Testis","GUCY2GP"
"3687",1,1,"Testis","RP5-991C6.4"
"3688",1,1,"Testis","RP11-439H9.1"
"3689",1,1,"Testis","LINC01074"
"3690",1,1,"Testis","DPPA3P2"
"3691",1,1,"Testis","RP11-1136G4.1"
"3692",1,1,"Testis","AC007389.1"
"3693",1,1,"Testis","AC006372.6"
"3694",1,1,"Testis","OR8D1"
"3695",1,1,"Testis","RP11-613G13.1"
"3696",1,1,"Testis","RP11-307O10.1"
"3697",1,1,"Testis","AC092687.5"
"3698",1,1,"Testis","RP11-76E12.1"
"3699",1,1,"Testis","AC006455.1"
"3700",1,1,"Testis","AC015849.12"
"3701",1,1,"Testis","AC078842.4"
"3702",1,1,"Testis","RP11-295G24.4"
"3703",1,1,"Testis","TRIM53CP"
"3704",1,1,"Testis","RP11-305P14.1"
"3705",1,1,"Testis","RP11-420L9.4"
"3706",1,1,"Testis","RP11-502N13.2"
"3707",1,1,"Testis","RP11-360A18.2"
"3708",1,1,"Testis","RP11-457I16.4"
"3709",1,1,"Testis","AC011193.1"
"3710",1,1,"Testis","AC060834.3"
"3711",1,1,"Testis","AC005037.1"
"3712",1,1,"Testis","FER1L6-AS1"
"3713",1,1,"Testis","RP5-1121H13.3"
"3714",1,1,"Testis","AC010095.7"
"3715",1,1,"Testis","KCNQ5-IT1"
"3716",1,1,"Testis","TXNDC8"
"3717",1,1,"Testis","AP000357.4"
"3718",1,1,"Testis","RP11-475D12.2"
"3719",1,1,"Testis","JRKL-AS1"
"3720",1,1,"Testis","HNRNPCP5"
"3721",0.969498621274754,1,"Pituitary","PFDN6"
"3722",1,1,"Testis","RP11-1217F2.3"
"3723",1,1,"Testis","RP11-513O17.3"
"3724",1,1,"Testis","TBC1D3P1-DHX40P1"
"3725",1,1,"Testis","RP11-15M15.1"
"3726",1,1,"Testis","RP11-346D6.4"
"3727",1,1,"Testis","RP1-125I3.4"
"3728",1,1,"Testis","AC107070.1"
"3729",1,1,"Testis","LINC00113"
"3730",1,1,"Testis","RPS2P6"
"3731",1,1,"Testis","RP11-752D24.3"
"3732",1,1,"Testis","RP11-407A16.3"
"3733",1,1,"Testis","LINC00904"
"3734",1,1,"Testis","HIST1H1A"
"3735",1,1,"Testis","RP11-712C19.1"
"3736",1,1,"Testis","LINC00362"
"3737",1,1,"Testis","RP11-478K7.2"
"3738",1,1,"Testis","RP11-463I20.2"
"3739",1,1,"Testis","RP11-31I22.1"
"3740",1,1,"Testis","RP11-547C13.1"
"3741",1,1,"Testis","RP5-1007G16.1"
"3742",0.587044707672537,1,"Skin_Not_Sun_Exposed_Suprapubic","LCE3C"
"3743",0.19063628323222,1,"Esophagus_Mucosa","LCE3C"
"3744",0.120690579836176,1,"Testis","LCE3C"
"3745",0.101628429259067,1,"Skin_Sun_Exposed_Lower_leg","LCE3C"
"3746",1,1,"Testis","AC069154.4"
"3747",1,1,"Testis","RP11-103J17.1"
"3748",1,1,"Testis","OR9Q1"
"3749",1,1,"Testis","RP11-670N15.1"
"3750",1,1,"Testis","AC010677.5"
"3751",1,1,"Testis","RP11-281N10.1"
"3752",1,1,"Testis","RP11-109M19.2"
"3753",1,1,"Testis","RP11-392A23.5"
"3754",1,1,"Testis","RP11-174O3.3"
"3755",1,1,"Testis","RP11-63A1.2"
"3756",1,1,"Testis","AC114783.1"
"3757",1,1,"Testis","RP11-26N15.2"
"3758",0.999999949281802,1,"Brain_Anterior_cingulate_cortex_BA24","TMEM126A"
"3759",0.995222534938409,2,"Brain_Caudate_basal_ganglia","TMEM126A"
"3760",1,1,"Testis","RGPD4"
"3761",1,1,"Testis","RP4-601P9.1"
"3762",1,1,"Testis","RP11-317J19.1"
"3763",1,1,"Testis","RP11-763K15.1"
"3764",1,1,"Testis","RP11-809H16.4"
"3765",1,1,"Testis","AC006014.8"
"3766",1,1,"Testis","C15orf32"
"3767",1,1,"Testis","GSTTP1"
"3768",1,1,"Testis","RP11-290K4.2"
"3769",1,1,"Testis","CTD-2144E22.11"
"3770",1,1,"Testis","LINC00083"
"3771",1,1,"Testis","DAP3P1"
"3772",1,1,"Testis","CTD-2296D1.5"
"3773",1,1,"Testis","AC104451.2"
"3774",1,1,"Testis","OR5M11"
"3775",1,1,"Testis","ENO1P3"
"3776",1,1,"Testis","RPL5P27"
"3777",1,1,"Testis","C7orf66"
"3778",1,1,"Testis","AC010091.1"
"3779",1,1,"Testis","RP11-500M8.4"
"3780",1,1,"Testis","AC010468.2"
"3781",1,1,"Testis","RP11-18H21.3"
"3782",1,1,"Testis","RP11-711C17.2"
"3783",1,1,"Testis","RP11-280K24.1"
"3784",1,1,"Testis","CTD-2161F6.2"
"3785",1,1,"Testis","SCP2D1"
"3786",1,1,"Testis","NUFIP1P"
"3787",1,1,"Testis","RP11-553E24.2"
"3788",1,1,"Testis","CTC-543D15.1"
"3789",1,1,"Testis","CTC-459F4.5"
"3790",1,1,"Testis","RP11-80G7.1"
"3791",1,1,"Testis","RP11-256L11.3"
"3792",1,1,"Testis","LRRC37A14P"
"3793",1,1,"Testis","AC062020.2"
"3794",1,1,"Testis","CTD-2374C24.1"
"3795",1,1,"Testis","RP11-501O2.5"
"3796",1,1,"Testis","RP11-646J21.4"
"3797",1,1,"Testis","LINC00868"
"3798",1,1,"Testis","RP11-164D18.2"
"3799",1,1,"Testis","AC013269.5"
"3800",1,1,"Testis","CTD-2313P7.1"
"3801",1,1,"Testis","RP11-103H7.2"
"3802",1,1,"Testis","LINC00375"
"3803",1,1,"Testis","RP11-669N7.3"
"3804",1,1,"Testis","RP11-488L18.8"
"3805",1,1,"Testis","C1orf195"
"3806",1,1,"Testis","RP11-380F14.2"
"3807",1,1,"Testis","RP11-88I21.1"
"3808",1,1,"Testis","RP11-65J3.14"
"3809",1,1,"Testis","RP11-703H8.7"
"3810",1,1,"Testis","RP11-304M2.3"
"3811",1,1,"Testis","RP11-804A23.1"
"3812",1,1,"Testis","RP11-381N20.2"
"3813",1,1,"Testis","RPL7AP7"
"3814",1,1,"Testis","RP11-436A7.1"
"3815",1,1,"Testis","CTD-3046C4.1"
"3816",1,1,"Testis","RP11-941H19.3"
"3817",1,1,"Testis","RP11-146E23.2"
"3818",1,1,"Testis","NPAP1P4"
"3819",1,1,"Testis","TNR-IT1"
"3820",1,1,"Testis","CTD-2021H9.2"
"3821",1,1,"Testis","RP11-420J11.2"
"3822",1,1,"Testis","RP11-453E2.2"
"3823",1,1,"Testis","RP1-68D18.3"
"3824",1,1,"Testis","AC064872.1"
"3825",1,1,"Testis","OR4E1"
"3826",1,1,"Testis","AC006130.3"
"3827",1,1,"Testis","RP11-339F13.2"
"3828",1,1,"Testis","RP11-39K24.14"
"3829",1,1,"Testis","NOS2P2"
"3830",1,1,"Testis","RP11-488L1.1"
"3831",1,1,"Testis","SLMO2P1"
"3832",1,1,"Testis","RP11-145G20.1"
"3833",1,1,"Testis","CTC-457E21.5"
"3834",1,1,"Testis","AC079354.2"
"3835",1,1,"Testis","RP11-347H15.5"
"3836",1,1,"Testis","RP3-399L15.1"
"3837",1,1,"Testis","OR5H8P"
"3838",1,1,"Testis","RP5-857K21.5"
"3839",1,1,"Testis","RPS17P11"
"3840",1,1,"Testis","CTD-2135D7.4"
"3841",1,1,"Testis","RP11-335E6.2"
"3842",1,1,"Testis","GAPDHP20"
"3843",1,1,"Testis","RP11-244B22.3"
"3844",1,1,"Testis","CTD-2144E22.6"
"3845",1,1,"Testis","TMEM78"
"3846",1,1,"Testis","RP11-227F8.2"
"3847",1,1,"Testis","NEK4P3"
"3848",1,1,"Testis","RP5-1022J11.2"
"3849",1,1,"Testis","RP11-196O2.1"
"3850",1,1,"Testis","AP005901.1"
"3851",1,1,"Testis","CICP17"
"3852",1,1,"Testis","RP11-756K15.2"
"3853",1,1,"Testis","RP11-650J17.2"
"3854",1,1,"Testis","AC124861.1"
"3855",1,1,"Testis","NPSR1-AS1"
"3856",1,1,"Testis","PRICKLE2-AS2"
"3857",1,1,"Testis","RP11-415C15.1"
"3858",1,1,"Testis","LINC01033"
"3859",1,1,"Testis","RP11-480D4.4"
"3860",1,1,"Testis","LARGE-AS1"
"3861",1,1,"Testis","CTA-714B7.5"
"3862",1,1,"Testis","CEACAMP10"
"3863",1,1,"Testis","AC005324.7"
"3864",1,1,"Testis","RP5-882O7.4"
"3865",1,1,"Testis","RP11-677O4.2"
"3866",1,1,"Testis","NPAP1P2"
"3867",1,1,"Testis","RP11-435M3.2"
"3868",1,1,"Testis","EGFLAM-AS4"
"3869",1,1,"Testis","RP1-290I10.5"
"3870",1,1,"Testis","RP11-444P10.1"
"3871",1,1,"Testis","RPL21P111"
"3872",1,1,"Testis","RP11-165H23.1"
"3873",1,1,"Testis","RP11-113D6.6"
"3874",1,1,"Testis","RP4-544H6.2"
"3875",1,1,"Testis","RPS26P2"
"3876",1,1,"Testis","RP11-510I5.4"
"3877",1,1,"Testis","RP11-216P16.4"
"3878",1,1,"Testis","RP11-1360M22.2"
"3879",1,1,"Testis","AC000099.1"
"3880",1,1,"Testis","LINC01065"
"3881",1,1,"Testis","RP11-78F17.1"
"3882",1,1,"Testis","HNRNPA1P54"
"3883",1,1,"Testis","AC114755.3"
"3884",1,1,"Testis","AC006004.1"
"3885",1,1,"Testis","LINC01044"
"3886",1,1,"Testis","RP11-429H9.4"
"3887",1,1,"Testis","AC009502.4"
"3888",1,1,"Testis","BCRP7"
"3889",1,1,"Testis","AC023347.1"
"3890",1,1,"Testis","USP12-AS1"
"3891",1,1,"Testis","PPATP1"
"3892",1,1,"Testis","RP11-123H22.1"
"3893",1,1,"Testis","RP11-393J16.4"
"3894",1,1,"Testis","WBP11P1"
"3895",1,1,"Testis","RP1-184J9.2"
"3896",1,1,"Testis","ROPN1L-AS1"
"3897",1,1,"Testis","RP11-397J20.1"
"3898",1,1,"Testis","RP11-492D6.3"
"3899",1,1,"Testis","AL157902.3"
"3900",1,1,"Testis","RP11-35O7.1"
"3901",1,1,"Testis","RP11-447B18.1"
"3902",1,1,"Testis","CTC-229L21.1"
"3903",1,1,"Testis","RP11-410D17.2"
"3904",1,1,"Testis","CTB-193M12.1"
"3905",1,1,"Testis","HNRNPA1P61"
"3906",1,1,"Testis","RP11-109M19.1"
"3907",1,1,"Testis","PSKH2"
"3908",1,1,"Testis","RP11-47P18.2"
"3909",1,1,"Testis","RP11-2N5.2"
"3910",1,1,"Testis","RP11-483H20.6"
"3911",1,1,"Testis","RP11-1070N10.5"
"3912",1,1,"Testis","RP11-478P10.1"
"3913",1,1,"Testis","RP11-478H13.4"
"3914",1,1,"Testis","UNC93B5"
"3915",1,1,"Testis","RP11-648O15.1"
"3916",1,1,"Testis","RP11-428F8.2"
"3917",1,1,"Testis","LINC01075"
"3918",1,1,"Testis","OR8K2P"
"3919",1,1,"Testis","RP11-20L19.1"
"3920",1,1,"Testis","RPL18P11"
"3921",1,1,"Testis","RP11-159D12.10"
"3922",1,1,"Testis","RP11-766H1.1"
"3923",1,1,"Testis","RP4-723E3.1"
"3924",1,1,"Testis","CTD-2010I22.2"
"3925",0.982887490912691,1,"Testis","RP11-120E13.1"
"3926",0.929544015730264,1,"Testis","RP11-123O22.1"
"3927",0.0561142629806891,1,"Cells_Transformed_fibroblasts","RP11-123O22.1"
"3928",1,1,"Testis","RPL21P17"
"3929",1,1,"Testis","RP11-73G16.3"
"3930",0.993469388964978,1,"Testis","RP11-493L12.3"
"3931",1,1,"Testis","RP11-788H18.1"
"3932",0.656518138875108,1,"Adipose_Visceral_Omentum","IGHV6-1"
"3933",0.151425952387721,1,"Colon_Sigmoid","IGHV6-1"
"3934",0.122988044816572,1,"Stomach","IGHV6-1"
"3935",0.0438748393646432,1,"Cells_EBV-transformed_lymphocytes","IGHV6-1"
"3936",0.965638280491647,1,"Heart_Left_Ventricle","PRR14"
"3937",1,1,"Stomach","CTD-2509G16.3"
"3938",0.291176186752789,1,"Liver","CTD-2005D20.1"
"3939",0.253582274149383,1,"Pancreas","CTD-2005D20.1"
"3940",0.233055830425659,1,"Stomach","CTD-2005D20.1"
"3941",0.222185708672168,1,"Small_Intestine_Terminal_Ileum","CTD-2005D20.1"
"3942",0.142857975493598,1,"Pituitary","RP11-87H9.3"
"3943",0.142857900177852,1,"Brain_Hypothalamus","RP11-87H9.3"
"3944",0.14285754048573,1,"Adrenal_Gland","RP11-87H9.3"
"3945",0.142857279547526,1,"Stomach","RP11-87H9.3"
"3946",0.142856569366488,1,"Spleen","RP11-87H9.3"
"3947",0.142856510789478,1,"Cells_Transformed_fibroblasts","RP11-87H9.3"
"3948",0.142856224139328,1,"Esophagus_Muscularis","RP11-87H9.3"
"3949",0.993297055656562,1,"Brain_Anterior_cingulate_cortex_BA24","ZNF764"
"3950",1,1,"Stomach","RP11-483G21.3"
"3951",1,1,"Stomach","CTD-2297D10.1"
"3952",0.33707732448881,1,"Colon_Transverse","RP11-800A18.4"
"3953",0.333444285677827,1,"Stomach","RP11-800A18.4"
"3954",0.329478389833362,1,"Nerve_Tibial","RP11-800A18.4"
"3955",0.572562420487513,1,"Heart_Atrial_Appendage","RP11-750H9.5"
"3956",0.46777582359334,1,"Artery_Aorta","RP11-750H9.5"
"3957",0.200809646960692,1,"Brain_Cerebellar_Hemisphere","RP11-750H9.5"
"3958",0.199724980899884,1,"Adipose_Subcutaneous","RP11-750H9.5"
"3959",0.998919193264593,1,"Adipose_Visceral_Omentum","FAM117A"
"3960",0.99302150266772,1,"Minor_Salivary_Gland","IGHV3-52"
"3961",0.96811272674662,2,"Small_Intestine_Terminal_Ileum","IGHV3-52"
"3962",0.982693700712795,1,"Breast_Mammary_Tissue","FBXL19"
"3963",0.952481085096537,2,"Prostate","FBXL19"
"3964",0.970698532789272,1,"Spleen","IGLV2-33"
"3965",0.974914263011484,1,"Skin_Not_Sun_Exposed_Suprapubic","SPATA12"
"3966",0.986920685469756,1,"Brain_Cerebellum","SPN"
"3967",1,1,"Stomach","NDUFA5P10"
"3968",1,1,"Stomach","RP11-443K8.1"
"3969",1,1,"Stomach","AC027612.3"
"3970",0.997480373915823,2,"Prostate","RP11-146F11.5"
"3971",0.997472704462673,1,"Spleen","RP11-146F11.5"
"3972",0.99909823626362,1,"Spleen","RN7SKP127"
"3973",0.969165116493268,1,"Spleen","CTD-2509G16.5"
"3974",0.981720266014347,1,"Spleen","CCDC26"
"3975",0.994024130684469,1,"Adrenal_Gland","IGHJ6"
"3976",0.753480086656197,1,"Cells_EBV-transformed_lymphocytes","RP11-567J20.3"
"3977",0.246519913343803,1,"Spleen","RP11-567J20.3"
"3978",1,1,"Spleen","RP11-15I11.2"
"3979",0.835167348561775,1,"Skin_Sun_Exposed_Lower_leg","AC115522.3"
"3980",0.0630029761191118,1,"Brain_Frontal_Cortex_BA9","AC115522.3"
"3981",0.0154360921709432,1,"Brain_Nucleus_accumbens_basal_ganglia","AC115522.3"
"3982",0.0120661444734153,1,"Brain_Caudate_basal_ganglia","AC115522.3"
"3983",0.0107876208829084,1,"Brain_Cortex","AC115522.3"
"3984",0.0105048642678225,1,"Breast_Mammary_Tissue","AC115522.3"
"3985",0.0105034880575595,1,"Brain_Hippocampus","AC115522.3"
"3986",0.820103187923771,1,"Spleen","IGHV7-27"
"3987",0.179896812076229,1,"Colon_Transverse","IGHV7-27"
"3988",1,1,"Spleen","IGHV3-16"
"3989",1,1,"Spleen","AC011893.3"
"3990",1,1,"Spleen","RP11-331F9.4"
"3991",1,1,"Spleen","CD46P1"
"3992",1,1,"Spleen","LINC00469"
"3993",1,1,"Spleen","IGKV2D-26"
"3994",0.981700339839486,1,"Small_Intestine_Terminal_Ileum","AC002310.17"
"3995",1,1,"Spleen","MIR5010"
"3996",0.979214644261165,1,"Esophagus_Mucosa","RBMS2P1"
"3997",1,1,"Spleen","EIF4A1P1"
"3998",1,1,"Spleen","TRAV3"
"3999",0.602214655455366,1,"Minor_Salivary_Gland","IGKV1D-43"
"4000",0.143375290487344,1,"Colon_Transverse","IGKV1D-43"
"4001",0.13368203997208,1,"Spleen","IGKV1D-43"
"4002",0.12072801408521,1,"Lung","IGKV1D-43"
"4003",0.226445018907969,1,"Colon_Sigmoid","RP11-129J12.2"
"4004",0.210587237117358,1,"Colon_Transverse","RP11-129J12.2"
"4005",0.203542722029574,1,"Spleen","RP11-129J12.2"
"4006",0.194770720405164,1,"Minor_Salivary_Gland","RP11-129J12.2"
"4007",0.164654301539936,1,"Small_Intestine_Terminal_Ileum","RP11-129J12.2"
"4008",1,1,"Spleen","AC121251.1"
"4009",1,1,"Spleen","OR5AK4P"
"4010",0.962256505583784,1,"Artery_Tibial","RP11-2C24.5"
"4011",0.994078216542498,1,"Minor_Salivary_Gland","AL122127.3"
"4012",0.960127077886356,1,"Brain_Amygdala","MT2A"
"4013",0.98367500663729,1,"Minor_Salivary_Gland","RP11-685N3.1"
"4014",0.979807703623663,1,"Lung","IGKV3D-7"
"4015",0.997248240788048,1,"Brain_Cerebellar_Hemisphere","CLEC11A"
"4016",0.986363181419895,1,"Minor_Salivary_Gland","IGKV2D-18"
"4017",0.89863784597135,1,"Liver","ENPP7"
"4018",0.0519852677318838,1,"Cells_EBV-transformed_lymphocytes","ENPP7"
"4019",0.956432420122802,1,"Skin_Sun_Exposed_Lower_leg","RASL10A"
"4020",1,1,"Spleen","RP1-66C13.3"
"4021",1,1,"Spleen","RP11-12A16.3"
"4022",1,1,"Spleen","IGHVII-60-1"
"4023",1,1,"Spleen","AC005189.6"
"4024",1,1,"Spleen","NMNAT1P3"
"4025",1,1,"Spleen","RP11-375O18.2"
"4026",0.777776862431523,1,"Spleen","LINC00544"
"4027",0.720611844381152,1,"Small_Intestine_Terminal_Ileum","LINC00544"
"4028",1,1,"Spleen","RP11-630D6.5"
"4029",1,1,"Spleen","AC096558.1"
"4030",1,1,"Pancreas","IGSF23"
"4031",0.999999997975045,2,"Small_Intestine_Terminal_Ileum","IGSF23"
"4032",0.998464600529272,3,"Brain_Substantia_nigra","IGSF23"
"4033",0.999999939565008,2,"Brain_Spinal_cord_cervical_c-1","APOC2"
"4034",0.999219965761881,1,"Brain_Nucleus_accumbens_basal_ganglia","APOC2"
"4035",1,1,"Small_Intestine_Terminal_Ileum","RN7SL844P"
"4036",1,1,"Small_Intestine_Terminal_Ileum","AC138517.1"
"4037",0.885289347369528,1,"Minor_Salivary_Gland","CTD-2385L22.1"
